"id","ip_address","campaign","station","created_at","city","state","user_agent","referral","banner_size"
554,"109.154.156.108","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:08:40.450347","Woodplumpton","England","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.87 Safari/537.36","http://kfrog.cbslocal.com/2016/04/26/maddie-taes-sierra-frog-or-dog/","300x250"
558,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:13:24.827057","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
560,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:17:25.16594","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
562,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:21:24.727984","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
564,"193.15.95.2","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:23:52.57685","Goeteborg","Vastra Gotaland","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/","300x250"
567,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:27:25.023528","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
571,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:33:24.586798","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
576,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:39:24.754019","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
578,"134.71.135.31","ag_04202016","OXNARD-KHAY-FM","2016-04-28 10:51:45.163038","Pomona","California","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4",,"300x250"
582,"152.93.239.27","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:04:15.826172","Sandnes","Rogaland","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9",,"300x250"
584,"152.93.239.27","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:07:27.788615","Sandnes","Rogaland","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9",,"300x250"
586,"152.93.239.27","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:14:45.535919","Sandnes","Rogaland","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9",,"300x250"
590,"112.198.243.15","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:22:12.825495","Santisimo Rosario","San Pablo","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/2010/07/19/if-i-die-young-story-behind-the-lyrics/","300x250"
592,"108.214.2.233","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:26:05.40517","Beachwood","Ohio","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://kfrog.cbslocal.com/","300x250"
596,"209.190.54.114","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:40:27.392591","Columbus","Ohio","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.90 Safari/537.36",,"300x250"
598,"76.168.238.225","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:58:14.475715","San Bernardino","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2231.0 Safari/537.36","http://tpc.googlesyndication.com/safeframe/1-0-2/html/container.html","300x250"
739,"216.2.240.126","ag_04202016","OXNARD-KHAY-FM","2016-04-28 15:05:34.346288","Torrance","California","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://www.khay.com/","300x250"
523,"24.7.84.180","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 08:35:27.299908","Richmond","California","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/537.86.5",,"300x250"
525,"24.7.84.180","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 08:37:26.166286","Richmond","California","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/537.86.5",,"300x250"
529,"78.159.215.102","ag_04202016","OXNARD-KHAY-FM","2016-04-28 08:55:53.99851","Milan","Lombardia","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36",,"300x250"
534,"171.100.76.211","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 09:11:44.942071","Bangkok","Krung Thep","Mozilla/5.0 (Windows NT 6.1; rv:42.0) Gecko/20100101 Firefox/42.0","http://kfrog.cbslocal.com/2014/10/08/scotty-mccreery-performed-live-at-southern-california-fair-set-list/","300x250"
537,"209.51.197.218","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 09:31:01.56019","Columbus","Ohio","Mozilla/5.0 (compatible, MSIE 11, Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko",,"300x250"
541,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 09:53:28.529856","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
543,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 09:55:26.287102","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
549,"66.249.90.44","ag_04202016","OXNARD-KHAY-FM","2016-04-28 10:01:49.644289","Mountain View","California","Mozilla/5.0 (en-US) AppleWebKit/537.36 (KHTML, like Gecko; Hound) Chrome/27.0.1453 Safari/537.36",,"160x600"
551,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:05:25.128285","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
553,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:07:24.550829","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
556,"194.82.145.2","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:10:40.987226","Maida Hill","England","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4",,"300x250"
570,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:31:24.39808","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
572,"96.233.193.21","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:33:46.722708","Poughkeepsie","New York","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/","300x250"
574,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:35:24.095594","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
577,"64.233.172.235","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:42:00.359865","Mountain View","California","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/27.0.1453 Safari/537.36",,"300x250"
579,"96.233.193.21","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:56:59.614284","Poughkeepsie","New York","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/","300x250"
591,"205.250.200.157","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:22:24.806274","Kelowna","British Columbia","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","http://kfrog.cbslocal.com/2016/04/27/sam-hunt-vs-blackjack-billy-frog-wars/","300x250"
594,"152.93.239.27","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:30:17.199178","Sandnes","Rogaland","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9",,"300x250"
597,"75.100.18.11","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:41:03.977489","Bloomington","Wisconsin","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.87 Safari/537.36","http://kfrog.cbslocal.com/2016/04/27/sam-hunt-vs-blackjack-billy-frog-wars/","300x250"
599,"90.235.13.245","ag_04202016","OXNARD-KHAY-FM","2016-04-28 12:02:04.316257","Stockholm","Stockholms Lan","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://player.listenlive.co/25311","300x250"
601,"198.101.69.98","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 12:15:12.337935","Corona","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/","300x250"
607,"81.93.113.151","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 12:19:27.008851","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
609,"193.15.95.2","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 12:19:45.920235","Goeteborg","Vastra Gotaland","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://player.radio.com/listen/station/k-frog","300x250"
526,"24.7.84.180","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 08:39:28.059334","Richmond","California","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/537.86.5",,"300x250"
528,"50.199.114.89","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 08:52:55.362732","Mount Laurel","New Jersey","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/","300x250"
530,"194.39.218.10","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 08:57:21.221039","Stuttgart","Baden-Wurttemberg","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:38.0) Gecko/20100101 Firefox/38.0; Mozilla Firefox 38.7.0 - 11712-","http://kfrog.cbslocal.com/2016/01/13/big-and-rich-talk-about-lovin-lately-powerball-and-donald-trump-interview/","300x250"
536,"185.46.212.66","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 09:28:24.362171","Amsterdam","Noord-Holland","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/2015/12/28/disney-movie-soundtracks-featuring-country-artists/","300x250"
540,"144.76.29.230","ag_04202016","OXNARD-KHAY-FM","2016-04-28 09:49:17.299252","Nuremberg","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko",,"300x250"
542,"194.82.145.2","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 09:54:37.326695","Maida Hill","England","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4",,"300x250"
548,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:01:24.479647","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
561,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:19:24.786043","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
565,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:25:24.550665","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
568,"70.95.71.181","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:27:57.925544","San Jose","California","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:45.0) Gecko/20100101 Firefox/45.0","http://events.kfrog.cbslocal.com/","300x250"
575,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:37:24.784714","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
580,"209.201.75.20","ag_04202016","OXNARD-KHAY-FM","2016-04-28 10:57:25.636848","Washington","District Of Columbia","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.34 (KHTML, like Gecko) wkhtmltopdf Safari/534.34",,"160x600"
583,"93.80.26.56","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:05:21.491518","Lyubertsy","Moskva","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36","http://kfrog.cbslocal.com/2016/04/25/kenny-chesney-and-miranda-lambert-duet-on-you-and-tequila/","300x250"
585,"152.93.239.27","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:10:56.712349","Sandnes","Rogaland","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9",,"300x250"
588,"152.93.239.27","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:18:47.559588","Sandnes","Rogaland","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9",,"300x250"
602,"24.97.68.92","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 12:15:15.755254","Sayre","Pennsylvania","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://player.radio.com/listen/station/k-frog","300x250"
604,"193.15.95.2","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 12:17:46.781584","Goeteborg","Vastra Gotaland","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://player.radio.com/listen/station/k-frog","300x250"
533,"124.169.143.177","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 09:06:17.134959","Liverpool","New South Wales","Mozilla/5.0 (iPad; CPU OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B435 [FBAN/FBIOS;FBAV/53.0.0.36.140;FBBV/27547874;FBRV/0;FBDV/iPad3,6;FBMD/iPad;FBSN/iPhone OS;FBSV/8.1.1;FBSS/2;FBCR/OPTUS;FBID/tablet;FBLC/en_US;FBOP/5]",,"300x250"
538,"145.130.56.189","ag_04202016","OXNARD-KHAY-FM","2016-04-28 09:43:07.952522","Den Haag","Zuid-Holland","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko","http://player.listenlive.co/25311","728x90"
546,"219.191.124.14","ag_04202016","OXNARD-KHAY-FM","2016-04-28 09:59:30.583164","Tokyo","Tokyo","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://player.listenlive.co/25301/en","300x250"
555,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:09:24.732162","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
557,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:11:24.744177","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
559,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:15:25.045291","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
563,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:23:24.380079","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
566,"65.151.2.6","ag_04202016","OXNARD-KHAY-FM","2016-04-28 10:25:26.62133","Chicago","Illinois","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36","http://www.khay.com/","300x250"
569,"81.93.113.153","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:29:24.605419","Munich","Bayern","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2011/06/28/this-is-how-rednecks-do-parties-photos/6th-annual-summer-redneck-games-in-georgia/","300x250"
573,"37.220.10.54","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 10:34:21.935448","Gosport","England","Mozilla/5.0 (Windows NT 6.1; rv:46.0) Gecko/20100101 Firefox/46.0","http://kfrog.cbslocal.com/2016/04/22/heres-what-you-cant-bring-to-stagecoach-2016/","300x250"
581,"152.93.239.27","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:02:16.379197","Sandnes","Rogaland","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9",,"300x250"
587,"152.93.239.27","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:16:46.617885","Sandnes","Rogaland","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9",,"300x250"
589,"152.93.239.27","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:20:56.618038","Sandnes","Rogaland","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9",,"300x250"
593,"108.214.2.233","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:28:00.0161","Beachwood","Ohio","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://kfrog.cbslocal.com/","300x250"
595,"128.118.134.9","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 11:31:20.765726","University Park","Pennsylvania","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:45.0) Gecko/20100101 Firefox/45.0","http://kfrog.cbslocal.com/2016/04/27/sam-hunt-vs-blackjack-billy-frog-wars/","300x250"
600,"76.168.238.225","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 12:08:14.122291","San Bernardino","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2231.0 Safari/537.36","http://tpc.googlesyndication.com/safeframe/1-0-2/html/container.html","300x250"
605,"63.138.193.186","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 12:17:56.475081","Burbank","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://player.radio.com/listen/station/k-frog","300x250"
608,"75.88.6.139","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 12:19:35.255125","Saint Marys","Pennsylvania","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://player.radio.com/listen/station/k-frog","300x250"
603,"198.101.69.98","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 12:15:26.139781","Corona","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://player.radio.com/listen/station/k-frog","300x250"
606,"24.97.68.92","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 12:19:15.814288","Sayre","Pennsylvania","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://player.radio.com/listen/station/k-frog","300x250"
610,"202.77.122.22","ag_04202016","OXNARD-KHAY-FM","2016-04-28 12:27:18.597271","Tangerang","Banten","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.951kbby.com/","728x90"
611,"75.88.6.139","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-28 12:27:35.528359","Saint Marys","Pennsylvania","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://player.radio.com/listen/station/k-frog","300x250"
